Date,Source,Site ID,POC,DailyMax,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
05/14/2020,AQS,080013001,1,14.6,ppb,13,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/15/2020,AQS,080013001,1,16.6,ppb,15,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/16/2020,AQS,080013001,1,20.4,ppb,19,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/17/2020,AQS,080013001,1,9,ppb,8,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/18/2020,AQS,080013001,1,11.5,ppb,10,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/19/2020,AQS,080013001,1,34.8,ppb,32,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/20/2020,AQS,080013001,1,15.4,ppb,14,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/21/2020,AQS,080013001,1,37.6,ppb,35,Welby,18,75.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/22/2020,AQS,080013001,1,33.6,ppb,31,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/23/2020,AQS,080013001,1,11.8,ppb,10,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/24/2020,AQS,080013001,1,11.5,ppb,10,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/26/2020,AQS,080013001,1,23.8,ppb,22,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/27/2020,AQS,080013001,1,33.3,ppb,31,Welby,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/28/2020,AQS,080013001,1,8.1,ppb,8,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/29/2020,AQS,080013001,1,19.7,ppb,18,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/30/2020,AQS,080013001,1,19.2,ppb,18,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
05/31/2020,AQS,080013001,1,16.1,ppb,15,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/01/2020,AQS,080013001,1,30.1,ppb,28,Welby,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/02/2020,AQS,080013001,1,36.7,ppb,34,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/03/2020,AQS,080013001,1,23,ppb,22,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/04/2020,AQS,080013001,1,32.1,ppb,30,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/05/2020,AQS,080013001,1,35.6,ppb,33,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/06/2020,AQS,080013001,1,24.6,ppb,23,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/07/2020,AQS,080013001,1,22.7,ppb,21,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/08/2020,AQS,080013001,1,15.3,ppb,14,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/11/2020,AQS,080013001,1,29.5,ppb,27,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/12/2020,AQS,080013001,1,31.1,ppb,29,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/13/2020,AQS,080013001,1,14.3,ppb,13,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/14/2020,AQS,080013001,1,27.8,ppb,25,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/15/2020,AQS,080013001,1,40.7,ppb,38,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/16/2020,AQS,080013001,1,42.5,ppb,40,Welby,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/17/2020,AQS,080013001,1,31.1,ppb,29,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/18/2020,AQS,080013001,1,9.2,ppb,8,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/19/2020,AQS,080013001,1,22.2,ppb,21,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/20/2020,AQS,080013001,1,22.5,ppb,21,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/21/2020,AQS,080013001,1,23.5,ppb,22,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/22/2020,AQS,080013001,1,25.4,ppb,24,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/23/2020,AQS,080013001,1,23.6,ppb,22,Welby,20,83.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/24/2020,AQS,080013001,1,26.5,ppb,25,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/25/2020,AQS,080013001,1,27,ppb,25,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/26/2020,AQS,080013001,1,28,ppb,26,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/27/2020,AQS,080013001,1,27.9,ppb,25,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/28/2020,AQS,080013001,1,29.8,ppb,27,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/29/2020,AQS,080013001,1,31.2,ppb,29,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
06/30/2020,AQS,080013001,1,18.4,ppb,17,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/01/2020,AQS,080013001,1,19.3,ppb,18,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/02/2020,AQS,080013001,1,20.4,ppb,19,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/03/2020,AQS,080013001,1,16,ppb,15,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/04/2020,AQS,080013001,1,15.8,ppb,14,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/05/2020,AQS,080013001,1,14.1,ppb,13,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/06/2020,AQS,080013001,1,23.8,ppb,22,Welby,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/07/2020,AQS,080013001,1,19.8,ppb,18,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/08/2020,AQS,080013001,1,34.5,ppb,32,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/09/2020,AQS,080013001,1,34.5,ppb,32,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/10/2020,AQS,080013001,1,28.8,ppb,26,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/11/2020,AQS,080013001,1,12,ppb,11,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/12/2020,AQS,080013001,1,20.6,ppb,19,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/13/2020,AQS,080013001,1,39.2,ppb,37,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/14/2020,AQS,080013001,1,28.9,ppb,26,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/15/2020,AQS,080013001,1,24.9,ppb,23,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/16/2020,AQS,080013001,1,50.1,ppb,47,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/17/2020,AQS,080013001,1,34.2,ppb,32,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/18/2020,AQS,080013001,1,29.3,ppb,27,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/19/2020,AQS,080013001,1,14.9,ppb,13,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/20/2020,AQS,080013001,1,12,ppb,11,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/21/2020,AQS,080013001,1,11.7,ppb,10,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/22/2020,AQS,080013001,1,26,ppb,25,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/23/2020,AQS,080013001,1,28,ppb,26,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/24/2020,AQS,080013001,1,20,ppb,19,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/25/2020,AQS,080013001,1,18.8,ppb,17,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/26/2020,AQS,080013001,1,18.6,ppb,17,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/27/2020,AQS,080013001,1,20.8,ppb,19,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/28/2020,AQS,080013001,1,17.3,ppb,16,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/29/2020,AQS,080013001,1,30.2,ppb,28,Welby,19,79.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/30/2020,AQS,080013001,1,27.9,ppb,25,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
07/31/2020,AQS,080013001,1,33,ppb,31,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/01/2020,AQS,080013001,1,26.3,ppb,25,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/02/2020,AQS,080013001,1,19,ppb,18,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/03/2020,AQS,080013001,1,14.1,ppb,13,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/04/2020,AQS,080013001,1,24.8,ppb,23,Welby,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/05/2020,AQS,080013001,1,32.7,ppb,30,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/06/2020,AQS,080013001,1,30.8,ppb,28,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/07/2020,AQS,080013001,1,36.8,ppb,34,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/08/2020,AQS,080013001,1,36.1,ppb,34,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/09/2020,AQS,080013001,1,35.5,ppb,33,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/10/2020,AQS,080013001,1,17.6,ppb,16,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/12/2020,AQS,080013001,1,32.3,ppb,30,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/13/2020,AQS,080013001,1,36.4,ppb,34,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/14/2020,AQS,080013001,1,46.7,ppb,43,Welby,18,75.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/15/2020,AQS,080013001,1,18.7,ppb,17,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/16/2020,AQS,080013001,1,21.2,ppb,20,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/17/2020,AQS,080013001,1,30.3,ppb,28,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/18/2020,AQS,080013001,1,44.2,ppb,42,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/19/2020,AQS,080013001,1,40.3,ppb,38,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/20/2020,AQS,080013001,1,27.4,ppb,25,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/21/2020,AQS,080013001,1,46.9,ppb,43,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/22/2020,AQS,080013001,1,46.4,ppb,43,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/23/2020,AQS,080013001,1,28.8,ppb,26,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/24/2020,AQS,080013001,1,56.8,ppb,53,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/26/2020,AQS,080013001,1,46,ppb,43,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/27/2020,AQS,080013001,1,36.7,ppb,34,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/28/2020,AQS,080013001,1,25.5,ppb,24,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/29/2020,AQS,080013001,1,27.5,ppb,25,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/30/2020,AQS,080013001,1,21.1,ppb,20,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
08/31/2020,AQS,080013001,1,24.6,ppb,23,Welby,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/01/2020,AQS,080013001,1,28.2,ppb,26,Welby,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/02/2020,AQS,080013001,1,33.3,ppb,31,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/03/2020,AQS,080013001,1,37.5,ppb,35,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/04/2020,AQS,080013001,1,35.4,ppb,33,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/05/2020,AQS,080013001,1,29.6,ppb,27,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/06/2020,AQS,080013001,1,35.1,ppb,33,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/07/2020,AQS,080013001,1,21.9,ppb,20,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/08/2020,AQS,080013001,1,7,ppb,7,Welby,21,88.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/09/2020,AQS,080013001,1,21.2,ppb,20,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/10/2020,AQS,080013001,1,13.4,ppb,12,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/11/2020,AQS,080013001,1,29.3,ppb,27,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/12/2020,AQS,080013001,1,30.1,ppb,28,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/13/2020,AQS,080013001,1,33,ppb,31,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/14/2020,AQS,080013001,1,39.3,ppb,37,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/15/2020,AQS,080013001,1,45.4,ppb,42,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/16/2020,AQS,080013001,1,36.2,ppb,34,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/17/2020,AQS,080013001,1,50.4,ppb,47,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/18/2020,AQS,080013001,1,44.5,ppb,42,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/19/2020,AQS,080013001,1,41,ppb,39,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/20/2020,AQS,080013001,1,25,ppb,24,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/21/2020,AQS,080013001,1,46.8,ppb,43,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/22/2020,AQS,080013001,1,42.5,ppb,40,Welby,22,92.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/23/2020,AQS,080013001,1,49.9,ppb,46,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/24/2020,AQS,080013001,1,48.4,ppb,45,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/25/2020,AQS,080013001,1,44.7,ppb,42,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/26/2020,AQS,080013001,1,38.1,ppb,36,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/27/2020,AQS,080013001,1,7.8,ppb,7,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
09/28/2020,AQS,080013001,1,34.4,ppb,32,Welby,23,96.0000,42602,Nitrogen dioxide (NO2),19740,Denver-Aurora-Lakewood, CO,08,Colorado,001,Adams,39.8381190009282,-104.94984
